Mean_Temp,RMS_Temp,Amp_Temp,Freq_Temp,Mean_Air,RMS_Air,Amp_Air,Freq_Air,Mean_Flow,RMS_Flow,Amp_Flow,Freq_Flow,Mean_Press,RMS_Press,Amp_Press,Freq_Press,Fault_Label
38.55761825762175,38.55761825762175,0.0,0,0,0,0,0,47.06306374748336,47.06306374748336,0.0,0,604.3428834252426,729.0381766307969,815.5154008071721,0.0,Early Warning
36.91653309353586,36.91653309353586,0.0,0,0,0,0,0,44.27649498180694,44.27649498180694,0.0,0,608.4686190782045,730.6611751117338,809.0282872995791,0.0,No Fault
34.48818053058861,34.48818053058861,0.0,0,0,0,0,0,42.53486426208916,42.53486426208916,0.0,0,611.4954197178554,732.5471462515526,806.7184716997065,0.0,No Fault
32.07915532041257,32.07915532041257,0.0,0,0,0,0,0,47.59275124340186,47.59275124340186,0.0,0,607.6614663468961,730.6812943771117,811.5237427697392,0.0,No Fault
30.74913926810077,30.74913926810077,0.0,0,0,0,0,0,49.53852828690737,49.53852828690737,0.0,0,603.4216524274971,729.6410277673201,820.3861012548181,0.0,No Fault
30.781784448562604,30.781784448562604,0.0,0,0,0,0,0,48.79921085224112,48.79921085224112,0.0,0,604.965035576868,728.9074153914871,813.1994243534037,0.0,No Fault
32.11506195854086,32.11506195854086,0.0,0,0,0,0,0,48.36444025525172,48.36444025525172,0.0,0,603.5056961831697,729.1377474378282,818.3464533146775,0.0,No Fault
34.44470793801539,34.44470793801539,0.0,0,0,0,0,0,41.97395480845512,41.97395480845512,0.0,0,608.2411189529856,731.3324538143681,812.13274584138,0.0,No Fault
36.89612930029527,36.89612930029527,0.0,0,0,0,0,0,55.78697843464433,55.78697843464433,0.0,0,609.5192551250444,730.2469269053422,804.3552744565231,0.0,No Fault
38.32053011427986,38.32053011427986,0.0,0,0,0,0,0,54.9601724558228,54.9601724558228,0.0,0,602.1339089145998,728.3341604669336,819.5252407053667,0.0,Early Warning
38.28138179247227,38.28138179247227,0.0,0,0,0,0,0,46.65381736071284,46.65381736071284,0.0,0,605.1341067450603,729.3428390431894,814.2571822647627,0.0,Early Warning
36.829262707342295,36.829262707342295,0.0,0,0,0,0,0,54.01202208677908,54.01202208677908,0.0,0,605.5188128963389,730.0163108666374,815.5262873995993,0.0,No Fault
34.636113529491126,34.636113529491126,0.0,0,0,0,0,0,50.68723025165048,50.68723025165048,0.0,0,604.0364925562499,727.3943112548333,810.5366116499284,0.0,No Fault
32.19971355104675,32.19971355104675,0.0,0,0,0,0,0,49.40861646727764,49.40861646727764,0.0,0,610.0123261231881,731.0249818148969,805.6860083562269,0.0,No Fault
30.753715985162508,30.753715985162508,0.0,0,0,0,0,0,55.37804896219162,55.37804896219162,0.0,0,610.8231019504732,731.9422468558914,806.5595845467401,0.0,No Fault
30.739203414351657,30.739203414351657,0.0,0,0,0,0,0,49.886875859219366,49.886875859219366,0.0,0,604.9716663269941,730.2526258052064,817.9931061737354,0.0,No Fault
32.14476145508498,32.14476145508498,0.0,0,0,0,0,0,53.92810624071676,53.92810624071676,0.0,0,605.3983597440971,729.4749210595542,813.9446823316671,0.0,No Fault
34.50991438209946,34.50991438209946,0.0,0,0,0,0,0,58.73551123529001,58.73551123529001,0.0,0,603.7360267556369,728.4235809571511,815.1164905502918,0.0,No Fault
36.93896827243605,36.93896827243605,0.0,0,0,0,0,0,56.34326154641247,56.34326154641247,0.0,0,607.2957415546488,730.1891192836327,810.8465507352088,0.0,No Fault
38.48893558088138,38.48893558088138,0.0,0,0,0,0,0,49.14950877219453,49.14950877219453,0.0,0,605.153821119369,729.8118973370938,815.8780749092243,0.0,Early Warning
38.32753045779514,38.32753045779514,0.0,0,0,0,0,0,50.61157694342231,50.61157694342231,0.0,0,608.2437019963709,730.8449853054744,810.3677968130498,0.0,Early Warning
36.83935606600847,36.83935606600847,0.0,0,0,0,0,0,46.8279507969366,46.8279507969366,0.0,0,609.1993926476239,731.8819719011304,811.2393501098258,0.0,No Fault
34.42370873272163,34.42370873272163,0.0,0,0,0,0,0,48.16012310571309,48.16012310571309,0.0,0,602.9852856826242,727.9096715268751,815.5028759056765,0.0,No Fault
32.235453759635064,32.235453759635064,0.0,0,0,0,0,0,48.29396070204796,48.29396070204796,0.0,0,607.4117788623931,731.0143714908512,813.4689723041375,0.0,No Fault
30.52509520520043,30.52509520520043,0.0,0,0,0,0,0,38.731320638550166,38.731320638550166,0.0,0,602.8895046763909,729.7943440205488,822.4938412302894,0.0,Critical Fault
30.777017123911868,30.777017123911868,0.0,0,0,0,0,0,45.475429337191535,45.475429337191535,0.0,0,606.4906782337675,730.538154133721,814.5061125876193,0.0,No Fault
32.2218567734559,32.2218567734559,0.0,0,0,0,0,0,47.833886680757175,47.833886680757175,0.0,0,609.1541868420755,731.5019656341182,810.0032157450937,0.0,No Fault
34.373176952390416,34.373176952390416,0.0,0,0,0,0,0,46.13700752150768,46.13700752150768,0.0,0,606.0336044238022,730.2515129095535,814.8387384404016,0.0,No Fault
36.94088622482575,36.94088622482575,0.0,0,0,0,0,0,47.39512559344648,47.39512559344648,0.0,0,604.4494833714193,729.3294587458546,816.2408503537312,0.0,No Fault
38.2705402307721,38.2705402307721,0.0,0,0,0,0,0,48.33655509909868,48.33655509909868,0.0,0,602.1235344087557,728.1523034345964,818.9090946087152,0.0,Early Warning
38.17132975274382,38.17132975274382,0.0,0,0,0,0,0,46.159924635194095,46.159924635194095,0.0,0,605.7054482150509,727.7065851656083,806.6666823316682,0.0,Early Warning
37.06277816457854,37.06277816457854,0.0,0,0,0,0,0,52.50306300142096,52.50306300142096,0.0,0,606.5505571768401,730.074488528862,812.6627354300044,0.0,No Fault
34.532578524561615,34.532578524561615,0.0,0,0,0,0,0,46.02386967604449,46.02386967604449,0.0,0,602.1606908872984,727.6928497575476,817.1643309356868,0.0,No Fault
32.16640187353703,32.16640187353703,0.0,0,0,0,0,0,49.61747054382016,49.61747054382016,0.0,0,611.7057773599877,732.6360030882427,806.4032613166409,0.0,No Fault
30.909565088572855,30.909565088572855,0.0,0,0,0,0,0,49.94651884138757,49.94651884138757,0.0,0,600.3718125763371,726.679025971923,818.8188895019614,0.0,No Fault
30.88715002066496,30.88715002066496,0.0,0,0,0,0,0,45.31603302747497,45.31603302747497,0.0,0,610.445103575624,731.0652744553485,804.5202571346966,0.0,No Fault
32.1304178841408,32.1304178841408,0.0,0,0,0,0,0,57.64282661850624,57.64282661850624,0.0,0,605.9469555078264,729.3641683424466,811.9122543050205,0.0,No Fault
34.30973650066642,34.30973650066642,0.0,0,0,0,0,0,51.91425729528749,51.91425729528749,0.0,0,606.6732007922359,728.3094586056324,805.9337316056027,0.0,No Fault
36.85148684221333,36.85148684221333,0.0,0,0,0,0,0,51.11506315034973,51.11506315034973,0.0,0,605.6661941102706,729.4258167706917,812.9710535648131,0.0,No Fault
38.357467702976045,38.357467702976045,0.0,0,0,0,0,0,57.5008152840507,57.5008152840507,0.0,0,606.3621943063879,731.0082542275837,816.5732228399412,0.0,Early Warning
38.230494112518194,38.230494112518194,0.0,0,0,0,0,0,55.43480923136451,55.43480923136451,0.0,0,605.8840327020665,729.6924681956048,813.2788871182502,0.0,Early Warning
36.830625572740885,36.830625572740885,0.0,0,0,0,0,0,49.87458374252337,49.87458374252337,0.0,0,608.5103450589872,731.0208509884725,810.2015663675376,0.0,No Fault
34.485008890870006,34.485008890870006,0.0,0,0,0,0,0,54.80842924291451,54.80842924291451,0.0,0,605.4168491433524,730.9341794726131,819.1097936043436,0.0,No Fault
32.24593458293936,32.24593458293936,0.0,0,0,0,0,0,58.44492481137304,58.44492481137304,0.0,0,606.0254536362069,730.5227238600603,815.834786267297,0.0,No Fault
30.71724442892478,30.71724442892478,0.0,0,0,0,0,0,52.81199769673502,52.81199769673502,0.0,0,609.6899213876254,731.0252313635486,806.6624787319188,0.0,No Fault
30.655217696179086,30.655217696179086,0.0,0,0,0,0,0,48.636974917946944,48.636974917946944,0.0,0,607.1003719219598,729.6458341551812,809.4743521872165,0.0,No Fault
32.01613744021705,32.01613744021705,0.0,0,0,0,0,0,48.75703174599579,48.75703174599579,0.0,0,610.7211651735039,730.7477119498667,802.5257053305722,0.0,No Fault
34.43987314607795,34.43987314607795,0.0,0,0,0,0,0,47.20456792335229,47.20456792335229,0.0,0,609.0497711058745,729.9006041970217,804.5203995500904,0.0,No Fault
36.954073894733874,36.954073894733874,0.0,0,0,0,0,0,52.19636154386307,52.19636154386307,0.0,0,603.5536312226907,729.0012749358854,817.7184676795565,0.0,No Fault
38.3718833361627,38.3718833361627,0.0,0,0,0,0,0,44.88009484061361,44.88009484061361,0.0,0,606.4043925413453,729.0671016953751,809.4752657890332,0.0,Early Warning
38.40953637705943,38.40953637705943,0.0,0,0,0,0,0,48.11774641060724,48.11774641060724,0.0,0,608.3722929198889,731.7446304126986,813.2240954256425,0.0,Early Warning
36.73422861111322,36.73422861111322,0.0,0,0,0,0,0,49.70818645370032,49.70818645370032,0.0,0,606.1968327242188,729.0726427279177,810.1168270549512,0.0,No Fault
34.41266379398249,34.41266379398249,0.0,0,0,0,0,0,46.4200831446538,46.4200831446538,0.0,0,608.413308096297,730.6519601267953,809.1613766572115,0.0,No Fault
32.25009518880963,32.25009518880963,0.0,0,0,0,0,0,46.961618645390544,46.961618645390544,0.0,0,601.7523528754646,729.0564588913651,823.2069631874089,0.0,No Fault
30.643740192915804,30.643740192915804,0.0,0,0,0,0,0,45.57594243053961,45.57594243053961,0.0,0,601.5273362467728,727.3864731218621,817.9387386070506,0.0,No Fault
30.705038208939868,30.705038208939868,0.0,0,0,0,0,0,49.32164129036086,49.32164129036086,0.0,0,610.4083312270301,730.0484598737748,800.9305161690444,0.0,No Fault
32.08717042140446,32.08717042140446,0.0,0,0,0,0,0,45.080906515495535,45.080906515495535,0.0,0,601.6826691309059,727.4575769321997,817.7346559944153,0.0,No Fault
34.55179967219524,34.55179967219524,0.0,0,0,0,0,0,48.538195250562,48.538195250562,0.0,0,606.8630529834741,729.7543189582166,810.5765872803079,0.0,No Fault
36.79585611513853,36.79585611513853,0.0,0,0,0,0,0,50.43951984821183,50.43951984821183,0.0,0,601.649612182695,727.6884868388563,818.6532307106278,0.0,No Fault
38.31025847918707,38.31025847918707,0.0,0,0,0,0,0,55.246372686072,55.246372686072,0.0,0,606.4665209024208,730.8930143735837,815.850372273292,0.0,Early Warning
38.231954518014,38.231954518014,0.0,0,0,0,0,0,54.94891540300943,54.94891540300943,0.0,0,603.9769206272048,729.9576103342637,819.8780207679381,0.0,Early Warning
36.83736742395731,36.83736742395731,0.0,0,0,0,0,0,53.20786352906875,53.20786352906875,0.0,0,602.2395895174767,728.9655204316089,821.4577452211342,0.0,No Fault
34.30750907858619,34.30750907858619,0.0,0,0,0,0,0,56.71688241497224,56.71688241497224,0.0,0,611.6598261594263,731.9802678912216,804.157620481768,0.0,No Fault
31.96699842933128,31.96699842933128,0.0,0,0,0,0,0,50.77605920618277,50.77605920618277,0.0,0,601.9894472467397,729.4237494479823,823.814813322309,0.0,No Fault
30.62941006920276,30.62941006920276,0.0,0,0,0,0,0,53.49279492926318,53.49279492926318,0.0,0,602.3713036343554,728.2780720584933,818.6275411909454,0.0,No Fault
30.731497243626187,30.731497243626187,0.0,0,0,0,0,0,55.26540897628239,55.26540897628239,0.0,0,601.1898060259742,727.359398580728,818.8345665253019,0.0,No Fault
32.09275463836631,32.09275463836631,0.0,0,0,0,0,0,55.18535347767618,55.18535347767618,0.0,0,602.0910273212644,727.7344311887412,817.5176992746401,0.0,No Fault
34.6048537547852,34.6048537547852,0.0,0,0,0,0,0,52.95115864950242,52.95115864950242,0.0,0,610.5003145618547,730.8443732948316,803.5492863455027,0.0,No Fault
37.00587569813357,37.00587569813357,0.0,0,0,0,0,0,53.74595877255428,53.74595877255428,0.0,0,606.7489189112555,728.4220971811628,806.1128979536954,0.0,No Fault
38.21720198746058,38.21720198746058,0.0,0,0,0,0,0,51.95008989906371,51.95008989906371,0.0,0,608.2471475288312,730.1910827909026,807.9961012539377,0.0,Early Warning
38.22367948720785,38.22367948720785,0.0,0,0,0,0,0,51.49865689533596,51.49865689533596,0.0,0,605.7525980704492,729.8801366711443,814.3434259278803,0.0,Early Warning
36.77885094645645,36.77885094645645,0.0,0,0,0,0,0,47.24969697886309,47.24969697886309,0.0,0,608.109653965966,730.0526783399242,807.9098016602841,0.0,No Fault
34.4552815355887,34.4552815355887,0.0,0,0,0,0,0,44.3597349865572,44.3597349865572,0.0,0,606.221220725344,728.7810446339399,808.9935538927624,0.0,No Fault
32.093097820179075,32.093097820179075,0.0,0,0,0,0,0,48.390108610756,48.390108610756,0.0,0,604.2066878667213,727.3348741228235,809.8155282590966,0.0,No Fault
30.618877878413013,30.618877878413013,0.0,0,0,0,0,0,44.40645364601145,44.40645364601145,0.0,0,610.5760665002647,730.8222075263398,803.23836071427,0.0,No Fault
30.60397898036565,30.60397898036565,0.0,0,0,0,0,0,42.569833118217375,42.569833118217375,0.0,0,606.185173259674,731.4348084476662,818.6242476961288,0.0,No Fault
32.2182904503238,32.2182904503238,0.0,0,0,0,0,0,40.91333222948988,40.91333222948988,0.0,0,606.0420992959263,728.9786020977955,810.2413867421058,0.0,No Fault
34.332431672295215,34.332431672295215,0.0,0,0,0,0,0,44.00995225395748,44.00995225395748,0.0,0,609.2292519645866,729.3231897748856,801.8778802138988,0.0,No Fault
37.026043508209725,37.026043508209725,0.0,0,0,0,0,0,48.31929845029307,48.31929845029307,0.0,0,608.6983365632121,729.304856302397,803.4224504989596,0.0,No Fault
38.27764884078645,38.27764884078645,0.0,0,0,0,0,0,47.33337561486246,47.33337561486246,0.0,0,604.4222284295331,729.8194275793238,818.0713090006009,0.0,Early Warning
38.16763221372333,38.16763221372333,0.0,0,0,0,0,0,43.859616975761206,43.859616975761206,0.0,0,608.327164416712,729.3734422177739,804.7948291218753,0.0,Early Warning
36.84030539805687,36.84030539805687,0.0,0,0,0,0,0,46.976623237707166,46.976623237707166,0.0,0,610.0320672220577,730.3729760590122,803.2572716585423,0.0,No Fault
34.39157719403679,34.39157719403679,0.0,0,0,0,0,0,55.65981803270172,55.65981803270172,0.0,0,605.7050065401697,729.4819598492941,813.056885581175,0.0,No Fault
32.12591683162079,32.12591683162079,0.0,0,0,0,0,0,52.31723409563592,52.31723409563592,0.0,0,606.3239321992908,730.1127695676913,813.4763562100488,0.0,No Fault
30.67990624622379,30.67990624622379,0.0,0,0,0,0,0,53.65096983594687,53.65096983594687,0.0,0,610.0447591934029,731.0406524436795,805.6446544375347,0.0,No Fault
30.58947969597049,30.58947969597049,0.0,0,0,0,0,0,55.55199829210297,55.55199829210297,0.0,0,610.0781562576781,730.9029694773965,805.0435865171726,0.0,No Fault
32.16322564825862,32.16322564825862,0.0,0,0,0,0,0,51.74889192988513,51.74889192988513,0.0,0,604.2144791074875,728.8626725009151,815.268443157329,0.0,No Fault
34.548352374278075,34.548352374278075,0.0,0,0,0,0,0,57.94909146019323,57.94909146019323,0.0,0,608.9945465480506,730.7068622257547,807.6092143568997,0.0,No Fault
36.78867769976311,36.78867769976311,0.0,0,0,0,0,0,51.254630273788,51.254630273788,0.0,0,609.2094622263016,730.6633902709433,806.8031259636248,0.0,No Fault
38.13651775569704,38.13651775569704,0.0,0,0,0,0,0,56.280983760885626,56.280983760885626,0.0,0,603.6099176041796,729.1146593800382,817.9566098339071,0.0,Early Warning
38.2731733453114,38.2731733453114,0.0,0,0,0,0,0,52.68753331633093,52.68753331633093,0.0,0,609.6923436872528,730.9860344800793,806.5130591727741,0.0,Early Warning
36.80669976773654,36.80669976773654,0.0,0,0,0,0,0,55.1585778653215,55.1585778653215,0.0,0,610.0344841355294,732.278761501333,810.1607561747845,0.0,No Fault
34.461845863080974,34.461845863080974,0.0,0,0,0,0,0,57.947049130304826,57.947049130304826,0.0,0,608.9259637735098,730.6333515936619,807.5500358578156,0.0,No Fault
32.10968238392544,32.10968238392544,0.0,0,0,0,0,0,53.56988330522897,53.56988330522897,0.0,0,601.0233499428601,727.9296082207717,821.3463273136574,0.0,No Fault
30.528706179459537,30.528706179459537,0.0,0,0,0,0,0,43.88655881714124,43.88655881714124,0.0,0,608.5252968824058,729.9854149132033,806.4134647689893,0.0,No Fault
30.58381375175494,30.58381375175494,0.0,0,0,0,0,0,45.45698390687099,45.45698390687099,0.0,0,604.3344768179247,728.8015171016814,814.6937865453929,0.0,No Fault
32.301247956112576,32.301247956112576,0.0,0,0,0,0,0,53.544492818720805,53.544492818720805,0.0,0,604.5581801447851,727.0596167221643,807.7749515507546,0.0,No Fault
34.485930213172324,34.485930213172324,0.0,0,0,0,0,0,41.21532265941395,41.21532265941395,0.0,0,608.8339458292241,730.8587486650945,808.6426575597534,0.0,No Fault
36.73154524945548,36.73154524945548,0.0,0,0,0,0,0,41.29835032976572,41.29835032976572,0.0,0,608.5443530633692,730.3792599871991,807.7812421049009,0.0,No Fault
38.47395654478192,38.47395654478192,0.0,0,0,0,0,0,46.77701802781935,46.77701802781935,0.0,0,605.1270203551253,729.3635790620394,814.3525519044333,0.0,Early Warning
38.46211249920283,38.46211249920283,0.0,0,0,0,0,0,45.79257164721723,45.79257164721723,0.0,0,602.130121399421,727.9177975951947,818.0553452165867,0.0,Early Warning
36.823668570256125,36.823668570256125,0.0,0,0,0,0,0,39.349100613979125,39.349100613979125,0.0,0,601.4616542697468,727.8838378850731,819.8994082139662,0.0,Critical Fault
34.47497153516511,34.47497153516511,0.0,0,0,0,0,0,52.03955435149328,52.03955435149328,0.0,0,610.1484371290148,730.8815660704041,804.7527528142966,0.0,No Fault
31.983093292628727,31.983093292628727,0.0,0,0,0,0,0,48.81096479963025,48.81096479963025,0.0,0,602.374170524652,727.8755340752795,817.1857849720856,0.0,No Fault
31.01786193517072,31.01786193517072,0.0,0,0,0,0,0,47.9632161392604,47.9632161392604,0.0,0,608.2766759860261,729.6532406534052,805.9611331755573,0.0,No Fault
30.78778426868565,30.78778426868565,0.0,0,0,0,0,0,49.065091121675366,49.065091121675366,0.0,0,601.9749040011523,728.5961009521001,820.9226352718174,0.0,No Fault
32.22129822829569,32.22129822829569,0.0,0,0,0,0,0,50.55715824603946,50.55715824603946,0.0,0,602.800001382675,727.4766321515572,814.504533221563,0.0,No Fault
34.56720806093324,34.56720806093324,0.0,0,0,0,0,0,46.2555178141825,46.2555178141825,0.0,0,602.4819628022399,728.6802130906291,819.7324867242119,0.0,No Fault
36.802348621223054,36.802348621223054,0.0,0,0,0,0,0,46.84917860256436,46.84917860256436,0.0,0,607.6333375307458,730.3894724399714,810.5566200393075,0.0,No Fault
38.3952815918947,38.3952815918947,0.0,0,0,0,0,0,51.63637240958442,51.63637240958442,0.0,0,608.8100944274363,730.228933553768,806.4355258105369,0.0,Early Warning
38.3141113384841,38.3141113384841,0.0,0,0,0,0,0,50.81962191684281,50.81962191684281,0.0,0,610.1666463638409,730.1411559314763,802.0044170702703,0.0,Early Warning
36.68486629502939,36.68486629502939,0.0,0,0,0,0,0,52.9019079206698,52.9019079206698,0.0,0,601.7274417120848,728.7053637151973,822.0355053108782,0.0,No Fault
34.40282817561097,34.40282817561097,0.0,0,0,0,0,0,48.56841202353188,48.56841202353188,0.0,0,604.978752200985,729.5961992899782,815.6257068134154,0.0,No Fault
31.970502604718043,31.970502604718043,0.0,0,0,0,0,0,55.34623540645066,55.34623540645066,0.0,0,609.7279195181042,729.7431334151404,801.89002968405,0.0,No Fault
30.737852934029508,30.737852934029508,0.0,0,0,0,0,0,56.791666268615366,56.791666268615366,0.0,0,602.3903507234618,728.3158999693252,818.7060901285461,0.0,No Fault
30.661180105059422,30.661180105059422,0.0,0,0,0,0,0,50.59156062701423,50.59156062701423,0.0,0,606.0903307051444,728.9086513900302,809.8452521240366,0.0,No Fault
32.166655673544874,32.166655673544874,0.0,0,0,0,0,0,60.012750055795074,60.012750055795074,0.0,0,609.8901138596634,729.5585307480682,800.7239194716907,0.0,Early Warning
34.6496182996693,34.6496182996693,0.0,0,0,0,0,0,52.90030558579951,52.90030558579951,0.0,0,604.2181517269835,727.7312442674637,811.2045093728186,0.0,No Fault
